metropolitan_statistical_area_micropolitan_statistical_area,NAME,B23025_005E,B23025_002E,ent_earnings,number_ents,B01003_001E,number_female_ents,unemployment_rate,geoid,ent_ratio,female_ent_ratio,estab_change,job_change,prices
41900,"San Germ?n, PR Metro Area",5634,33442,20572,NA,123820,83,16.84707852401172,41900,NA,NA,NA,NA,NA
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",44477,1087527,91453,29350,1998463,9796,4.089737542148378,41940,0.014686286411106936,0.3337649063032368,0.13580691642651296,0.3820130279470477,110.4
41980,"San Juan-Carolina-Caguas, PR Metro Area",133693,820266,30344,21022,2116599,4877,16.298737238895676,41980,0.009931971053562815,0.23199505280182667,NA,NA,NA
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",5154,138856,70650,6520,283405,2295,3.711758944518062,42020,0.023005945554947865,0.35199386503067487,-0.12348178137651822,0.006280843427545985,95.4
42100,"Santa Cruz-Watsonville, CA Metro Area",10918,148582,100715,4796,275897,2567,7.34813099837127,42100,0.01738329883978441,0.5352376980817348,-0.02313624678663239,-0.07975797579757976,110.7
42140,"Santa Fe, NM Metro Area",3087,72227,53861,4604,148750,1735,4.2740249491187505,42140,0.03095126050420168,0.3768462206776716,-0.07692307692307693,0.019765287214329835,95.4
42200,"Santa Maria-Santa Barbara, CA Metro Area",13147,233916,75575,7800,448150,2258,5.620393645582175,42200,0.017404886756666293,0.2894871794871795,NA,NA,95.4
42220,"Santa Rosa, CA Metro Area",10326,270021,77161,11027,504217,4295,3.8241470107880495,42220,0.02186955219677242,0.38949850367280314,0.13900709219858157,0.9834736513875897,110.7
42340,"Savannah, GA Metro Area",11722,199208,67762,8652,387543,3359,5.88430183526766,42340,0.022325264551288502,0.3882339343504392,0.10869565217391304,0.6834170854271356,97.9
42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",14339,279081,56335,8167,555426,2160,5.13793486478836,42540,0.014704028979558033,0.26447900085710785,0.04397705544933078,-0.17892325315005728,98
42620,"Searcy, AR Micro Area",2419,35041,46659,434,79016,153,6.903341799606176,42620,0.005492558469170801,0.35253456221198154,NA,NA,NA
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",93198,2133932,75571,79547,3867046,26896,4.367430639776713,42660,0.020570481964786558,0.33811457377399523,0.05762888387432737,0.04037532961199959,106.3
42680,"Sebastian-Vero Beach, FL Metro Area",4001,64001,41786,4802,154383,1497,6.251464820862173,42680,0.031104460983398433,0.3117451062057476,0.04405286343612335,-0.2996197718631179,91.3
42700,"Sebring, FL Metro Area",3143,34175,60057,2248,102883,832,9.196781272860278,42700,0.021850062692573117,0.3701067615658363,NA,NA,91.3
42860,"Seneca, SC Micro Area",2080,34874,100857,790,77270,225,5.964328726271721,42860,0.010223890254950175,0.2848101265822785,NA,NA,NA
42940,"Sevierville, TN Micro Area",2830,51202,30314,1656,97638,584,5.527127846568494,42940,0.01696060959872181,0.3526570048309179,NA,NA,NA
43060,"Shawnee, OK Micro Area",1569,32859,117670,1195,72226,429,4.7749475029672235,43060,0.016545288400299063,0.35899581589958157,NA,NA,NA
43100,"Sheboygan, WI Metro Area",1448,61962,41205,2347,115344,1064,2.336916174429489,43100,0.02034782910251075,0.4533446953557733,-0.20175438596491227,-0.306941431670282,97.2
43140,"Shelby, NC Micro Area",2361,42593,50362,519,97334,106,5.543164369732115,43140,0.005332155259210553,0.20423892100192678,NA,NA,NA
43300,"Sherman-Denison, TX Metro Area",2631,63184,65552,2374,131140,800,4.164028868067865,43300,0.018102790910477354,0.33698399326032014,-0.046153846153846156,-0.05935483870967742,97.9
43320,"Show Low, AZ Micro Area",3819,41934,53209,1836,108956,710,9.107168407497495,43320,0.016850838870736812,0.3867102396514161,NA,NA,NA
43340,"Shreveport-Bossier City, LA Metro Area",14436,198595,50325,6700,440933,1844,7.269065182909943,43340,0.015195052309534555,0.2752238805970149,-0.10250569476082004,-0.285069008782936,97.6
43420,"Sierra Vista-Douglas, AZ Metro Area",3463,52966,21484,1662,124756,772,6.538156553260582,43420,0.013322004552887236,0.4645006016847172,NA,NA,99.4
43580,"Sioux City, IA-NE-SD Metro Area",3373,87990,51147,2873,169131,525,3.8333901579724965,43580,0.01698683269181877,0.1827358162199791,-0.3090909090909091,0.5974683544303797,95.7
43620,"Sioux Falls, SD Metro Area",4120,148164,72086,4475,259650,1276,2.780702464836262,43620,0.01723473907182746,0.2851396648044693,0.14367816091954022,0.2981870229007634,97.1
43740,"Somerset, PA Micro Area",1818,34457,50920,829,74501,347,5.276141277534318,43740,0.011127367417887009,0.41857659831121835,NA,NA,NA
43780,"South Bend-Mishawaka, IN-MI Metro Area",7169,163522,70329,4685,321815,1122,4.384119568009197,43780,0.014558053540077373,0.23948772678762006,-0.17692307692307693,-0.4823209428830462,96.7
43900,"Spartanburg, SC Metro Area",8805,162519,60338,3695,334391,1441,5.4178280693334315,43900,0.011049938544996725,0.3899864682002706,-0.2276923076923077,-0.4470796460176991,97.5
44060,"Spokane-Spokane Valley, WA Metro Area",14130,276455,60161,9745,564291,3164,5.111139245085095,44060,0.01726945848861669,0.3246793227296049,0.03803486529318542,0.6981258366800536,96
44100,"Springfield, IL Metro Area",5904,106274,55468,3383,207596,1235,5.555451004008506,44100,0.016296075068883795,0.36506059710316285,0.03864734299516908,0.25970149253731345,97.2
44140,"Springfield, MA Metro Area",18762,316755,77094,6666,631652,2492,5.923189847042667,44140,0.010553279337356647,0.37383738373837383,-0.031201248049921998,-0.010180995475113122,98
44180,"Springfield, MO Metro Area",7736,229637,52283,7408,461469,2417,3.3687950983508754,44180,0.016053082655606336,0.32626889848812096,0.33280757097791797,0.15901302261823166,97
44220,"Springfield, OH Metro Area",4441,64527,53176,1157,134557,198,6.882390317231546,44220,0.008598586472647279,0.17113223854796888,-0.027777777777777776,0.40822784810126583,97.2
44300,"State College, PA Metro Area",3269,79502,39697,1708,162660,315,4.111846242861815,44300,0.010500430345505964,0.18442622950819673,0.2125984251968504,1.019434628975265,98
44340,"Statesboro, GA Micro Area",3335,37497,56197,1142,76149,251,8.894044856921887,44340,0.014996913945028825,0.21978984238178634,NA,NA,NA
44420,"Staunton-Waynesboro, VA Metro Area",1772,59269,35491,2744,121999,616,2.9897585584369573,44420,0.022491987639242945,0.22448979591836735,NA,NA,91.3
44620,"Stevens Point, WI Micro Area",1142,38900,45981,876,70474,204,2.93573264781491,44620,0.012430116071175185,0.2328767123287671,NA,NA,NA
44660,"Stillwater, OK Micro Area",889,37351,91500,578,81575,270,2.3801236914674306,44660,0.007085504137296966,0.4671280276816609,NA,NA,NA
44700,"Stockton-Lodi, CA Metro Area",21412,335778,84809,9501,745424,2815,6.3768323118250745,44700,0.012745766167979566,0.296284601620882,-0.06879194630872483,-0.21454451345755693,95.4
44940,"Sumter, SC Metro Area",5153,52933,85335,915,106847,254,9.734947953072751,44940,0.008563647084148363,0.27759562841530055,-0.036585365853658534,0.2980132450331126,97.9
44980,"Sunbury, PA Micro Area",1552,42418,51875,513,92029,73,3.6588240841152344,44980,0.0055743298308142,0.14230019493177387,NA,NA,NA
45060,"Syracuse, NY Metro Area",19407,328859,61066,7765,654841,2374,5.901313328812653,45060,0.011857840300164468,0.3057308435286542,-0.07702888583218707,0.28352707683583783,98
45180,"Talladega-Sylacauga, AL Micro Area",1250,37226,70955,1505,89513,441,3.3578681566646966,45180,0.01681320031727235,0.2930232558139535,NA,NA,NA
45220,"Tallahassee, FL Metro Area",13974,196925,70482,5957,385473,1727,7.09610257712327,45220,0.015453741247765732,0.2899110290414638,0.2304147465437788,0.34310850439882695,97.4
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",80735,1510326,51119,76198,3091399,22994,5.345534672646832,45300,0.024648387348252362,0.3017664505630069,0.01312910284463895,0.00564720530036907,96.5
45460,"Terre Haute, IN Metro Area",4771,80361,77169,2399,165798,890,5.936959470389866,45460,0.014469414588837019,0.3709879116298458,-0.26573426573426573,-0.348762109795479,96.9
45500,"Texarkana, TX-AR Metro Area",4799,66530,51695,912,152188,164,7.213287238839622,45500,0.005992588114700239,0.17982456140350878,-0.0364963503649635,0.011834319526627219,96.7
45540,"The Villages, FL Metro Area",1104,26444,37176,NA,125165,914,4.174860081682045,45540,NA,NA,NA,NA,91.3
45780,"Toledo, OH Metro Area",21027,311380,70648,6479,603668,1525,6.752842186396044,45780,0.010732720634520961,0.23537582960333384,-0.0812274368231047,-0.1563955080799781,97.2
45820,"Topeka, KS Metro Area",5069,117518,52325,4553,233149,1422,4.313381779812454,45820,0.019528284487602347,0.3123215462332528,-0.19213973799126638,0.051840721262208865,96.5
45860,"Torrington, CT Micro Area",5911,103132,61914,3730,182177,968,5.731489741302409,45860,0.020474593389944944,0.2595174262734584,NA,NA,NA
45900,"Traverse City, MI Micro Area",4634,75250,66370,3345,148671,1206,6.158139534883721,45900,0.02249934418951914,0.36053811659192825,NA,NA,NA
45940,"Trenton, NJ Metro Area",10912,194942,76822,5675,374733,1344,5.597562351879021,45940,0.01514411594388538,0.23682819383259912,0.051440329218107,0.6410361842105263,102.6
46020,"Truckee-Grass Valley, CA Micro Area",1717,49341,68154,3465,99814,1374,3.4798646156340567,46020,0.03471456909852325,0.3965367965367965,NA,NA,NA
46060,"Tucson, AZ Metro Area",34405,481149,62246,12948,1022769,4945,7.150591604679632,46060,0.012659750148860593,0.3819122644423849,-0.0845341018251681,-0.0733885371001786,95.4
46100,"Tullahoma-Manchester, TN Micro Area",1889,48685,46729,697,103235,72,3.8800451884564033,46100,0.006751586186855233,0.10329985652797705,NA,NA,NA
46140,"Tulsa, OK Metro Area",28219,490574,50382,16793,990773,5019,5.752241252084294,46140,0.016949392040356368,0.2988745310546061,-0.08571428571428572,0.4069952305246423,97.7
46180,"Tupelo, MS Micro Area",2739,65563,32119,2631,140081,673,4.177661180848954,46180,0.018781990419828528,0.2557962751805397,NA,NA,NA
46220,"Tuscaloosa, AL Metro Area",7287,111462,64639,2367,242279,328,6.5376540883888685,46220,0.009769728288460825,0.13857203210815378,-0.0815450643776824,-0.25553838227717673,96.6
46300,"Twin Falls, ID Micro Area",1942,53626,62215,2553,110483,604,3.621377689926528,46300,0.02310762741779278,0.23658441049745396,NA,NA,NA
46340,"Tyler, TX Metro Area",5590,104884,101851,2766,227727,483,5.32969757064948,46340,0.012146122330685426,0.17462039045553146,-0.018018018018018018,-0.24801412180052956,97.9
46380,"Ukiah, CA Micro Area",2709,43159,40143,1379,88018,442,6.27679047243912,46380,0.01566724988070622,0.3205221174764322,NA,NA,NA
46520,"Urban Honolulu, HI Metro Area",19214,531007,72482,15421,988650,6110,3.6184080435851125,46520,0.015598037728215244,0.39621295635821285,NA,NA,114.1
46540,"Utica-Rome, NY Metro Area",6627,137183,76128,2984,293572,769,4.830773492342345,46540,0.010164457100813429,0.2577077747989276,-0.10144927536231885,0.4112478031634446,98
46660,"Valdosta, GA Metro Area",3141,65593,76688,2059,145871,637,4.788620736968884,46660,0.014115211385402171,0.30937348227294803,-0.2289156626506024,-0.394919168591224,91.3
46700,"Vallejo-Fairfield, CA Metro Area",14882,224824,81575,3641,445458,960,6.619400064050102,46700,0.008173610082207525,0.2636638286185114,0.011695906432748537,0.07082833133253301,110.7
47020,"Victoria, TX Metro Area",2199,49094,51141,1404,100228,286,4.479162423106693,47020,0.014008061619507522,0.2037037037037037,0.37962962962962965,2.4043392504930967,97.5
47220,"Vineland-Bridgeton, NJ Metro Area",7032,69467,74803,1617,152538,507,10.122792117120358,47220,0.010600637218266923,0.313543599257885,-0.05426356589147287,-0.19186046511627908,101.2
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",45564,920890,56059,24932,1724388,8671,4.947822215465473,47260,0.014458462944534525,0.3477859778597786,-0.07059447983014862,-0.0014652730292077757,97.8
47300,"Visalia-Porterville, CA Metro Area",21658,204436,36458,7826,464493,2419,10.594024535796045,47300,0.01684847780267948,0.30909787886532075,-0.17094017094017094,-0.1791713325867861,95.4
47380,"Waco, TX Metro Area",6505,128175,30917,1985,267554,666,5.075092646771991,47380,0.0074190630676424195,0.3355163727959698,-0.14937759336099585,-0.12622415669205658,97.1
47460,"Walla Walla, WA Metro Area",1913,30100,72015,1768,64831,743,6.355481727574751,47460,0.027270904351313414,0.42024886877828055,NA,NA,99.4
47580,"Warner Robins, GA Metro Area",7721,95234,36104,3206,192766,1762,8.107398618140579,47580,0.016631563657491466,0.5495945102932003,0.03816793893129771,0.14393939393939395,97.2
47700,"Warsaw, IN Micro Area",1763,41709,71360,1589,79206,282,4.226905464048527,47700,0.020061611494078733,0.17747010698552548,NA,NA,NA
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",164168,3548144,76739,112284,6216710,38801,4.6268697099103075,47900,0.018061643538141558,0.345561255388123,0.04485006518904824,0.014485864964577534,105.4
47940,"Waterloo-Cedar Falls, IA Metro Area",4492,93e3,61510,2038,169892,419,4.83010752688172,47940,0.011995856190991925,0.2055937193326791,0.006024096385542169,-0.634548944337812,96.4
48020,"Watertown-Fort Atkinson, WI Micro Area",1893,48314,72672,1449,84832,410,3.9181189717266216,48020,0.017080818559034327,0.2829537612146308,NA,NA,NA
48060,"Watertown-Fort Drum, NY Metro Area",2394,53914,35705,1101,114187,399,4.44040508958712,48060,0.00964207834517064,0.36239782016348776,NA,NA,98
48140,"Wausau, WI Metro Area",2841,74319,55903,2347,135732,680,3.82271020869495,48140,0.017291427224235996,0.2897315722198551,-0.152,1.3795275590551181,97.2
48260,"Weirton-Steubenville, WV-OH Metro Area",4528,56371,140031,807,119664,258,8.032498979971972,48260,0.006743882872041717,0.31970260223048325,NA,NA,97.2
48300,"Wenatchee, WA Metro Area",2752,56814,50870,2093,118478,682,4.843876509311086,48300,0.017665726970408007,0.3258480649784998,0.14193548387096774,0.2656514382402707,99.4
48540,"Wheeling, WV-OH Metro Area",2795,63675,65623,2036,141254,616,4.389477817039655,48540,0.014413751115012672,0.3025540275049116,-0.02,0.42586206896551726,97.9
48580,"Whitewater-Elkhorn, WI Micro Area",2731,57917,55664,2222,103082,872,4.7153685446414695,48580,0.021555654721483866,0.39243924392439244,NA,NA,NA
48620,"Wichita, KS Metro Area",18190,327174,51006,8845,646542,2314,5.559732741599271,48620,0.013680472420971878,0.2616167326172979,-0.10072992700729927,-0.24681170292573143,97
48660,"Wichita Falls, TX Metro Area",2488,73864,77583,1298,151230,75,3.36835264811004,48660,0.008582953117767638,0.05778120184899846,-0.058823529411764705,0.07158590308370044,97.5
48700,"Williamsport, PA Metro Area",2631,56280,40821,867,113841,365,4.674840085287847,48700,0.00761588531372704,0.4209919261822376,-0.10679611650485436,-0.21761658031088082,98
48900,"Wilmington, NC Metro Area",7908,149462,75989,9936,288156,3649,5.290976970735036,48900,0.03448132261691584,0.36725040257648955,-0.090311986863711,-0.1964607078584283,97.1
48980,"Wilson, NC Micro Area",3918,39242,32707,685,81671,183,9.984200601396463,48980,0.008387310061098798,0.2671532846715328,NA,NA,NA
49020,"Winchester, VA-WV Metro Area",1903,71472,50800,2227,139223,896,2.6625811506603982,49020,0.015995920214332403,0.40233497979344407,-0.11320754716981132,-0.2005044136191677,91.3
49180,"Winston-Salem, NC Metro Area",17457,324608,47921,12021,667733,4209,5.377871155362776,49180,0.01800270467387414,0.35013725979535815,0.11187214611872145,0.3800403225806452,97.9
49220,"Wisconsin Rapids-Marshfield, WI Micro Area",991,37320,73093,688,73126,61,2.655412647374062,49220,0.009408418346415776,0.08866279069767442,NA,NA,NA
49300,"Wooster, OH Micro Area",2958,57685,78530,1896,116038,374,5.12784952760683,49300,0.016339474999569108,0.19725738396624473,NA,NA,NA
49340,"Worcester, MA-CT Metro Area",22647,496922,75120,12986,942475,3939,4.557455697272409,49340,0.013778614817369162,0.3033266594794394,0.01256281407035176,0.03441029682164434,101
49420,"Yakima, WA Metro Area",8016,109756,47317,3517,250193,1370,7.303473158642808,49420,0.014057147881835224,0.3895365368211544,-0.12987012987012986,-0.25020850708924103,95.4
49620,"York-Hanover, PA Metro Area",11525,236634,65221,5294,446078,749,4.870390560950667,49620,0.011867879608498963,0.1414809217982622,-0.16452442159383032,-0.0819357930043124,98
49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",15965,256662,51689,6012,541926,1969,6.220242965456515,49660,0.011093765569468894,0.32751164337990685,-0.1125,-0.22002635046113306,97.4
49700,"Yuba City, CA Metro Area",3979,76832,46968,2040,173679,225,5.178831736776343,49700,0.011745806919662136,0.11029411764705882,-0.13815789473684212,0.05847953216374269,95.4
49740,"Yuma, AZ Metro Area",5088,88276,60117,2213,207534,793,5.763740994154697,49740,0.010663312999315775,0.35833709896068683,-0.233502538071066,NA,95.4
49780,"Zanesville, OH Micro Area",1819,40212,52399,608,86149,10,4.523525315826121,49780,0.0070575398437590685,0.01644736842105263,NA,NA,NA
